Date,Price,Open,High,Low,Vol.,Change %
31/10/2023,27000,27100,27550,26550,28000000,-2.350813743
1/11/2023,27650,27500,27700,27100,8556100,-4.655172414
2/11/2023,29000,27950,29050,27900,15771400,1.754385965
3/11/2023,28500,29200,29200,28400,19090699,-3.225806452
6/11/2023,29450,28650,29500,28600,26750000,1.551724138
7/11/2023,29000,29150,29300,28900,11140000,-3.333333333
8/11/2023,30000,28900,30100,28750,20906400,1.180438449
9/11/2023,29650,30050,30300,29650,23477400,0.508474576
10/11/2023,29500,29400,30000,29250,15739800,0.854700855
13/11/2023,29250,29500,29600,29000,15890000,-2.5
14/11/2023,30000,29600,30450,29500,18570000,0
15/11/2023,30000,30600,30700,29800,22967100,-0.662251656
16/11/2023,30200,29900,30200,29750,11613300,2.896081772
17/11/2023,29350,30250,30400,29050,22314801,0.51369863
20/11/2023,29200,28700,29450,28700,16240000,-0.341296928
21/11/2023,29300,29550,29600,29100,7020000,0.687285223
22/11/2023,29100,29300,29450,28750,22780699,3.191489362
23/11/2023,28200,29150,29300,28200,16575801,-0.35335689
24/11/2023,28300,28400,28400,27500,23849400,3.284671533
27/11/2023,27400,28200,28200,27400,19830000,-2.664298401
28/11/2023,28150,27500,28150,26850,17250000,1.258992806
29/11/2023,27800,28050,28250,27800,12029500,1.090909091
30/11/2023,27500,27800,28100,27500,13608300,0
1/12/2023,27500,27500,27650,27050,14545000,-2.482269504
4/12/2023,28200,27600,28350,27550,19610000,1.438848921
5/12/2023,27800,28150,28300,27800,12590000,-1.067615658
6/12/2023,28100,27700,28100,27700,14176100,-1.576182137
7/12/2023,28550,28300,28950,28050,29322199,1.241134752
8/12/2023,28200,28700,28850,28200,14678400,1.256732496
11/12/2023,27850,28300,28400,27850,14350000,-0.535714286
12/12/2023,28000,27950,28100,27800,6950000,2.003642987
13/12/2023,27450,28000,28200,27450,20640000,1.291512915
14/12/2023,27100,27700,27750,27100,14270000,0
15/12/2023,27100,27100,27450,27050,12860000,3.041825095
18/12/2023,26300,27100,27200,26300,21730000,-1.127819549
19/12/2023,26600,26300,26600,25850,18260000,-1.298701299
20/12/2023,26950,26700,26950,26450,8220000,1.315789474
21/12/2023,26600,26750,26850,26500,10020000,-2.205882353
22/12/2023,27200,26600,27450,26300,22250000,-1.090909091
25/12/2023,27500,27250,27800,27250,12750000,0
26/12/2023,27500,27600,27600,27150,13850000,0.364963504
27/12/2023,27400,27500,27650,27350,10690000,-0.724637681
28/12/2023,27600,27450,27800,27350,10410000,-1.252236136
29/12/2023,27950,27650,28100,27600,16499400,
